grade,preschool,expectBachelors,motherHS,motherBachelors,motherWork,fatherHS,fatherBachelors,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore,gender,0,1,2,3,4,5,6
10,0,1,1,0,1,1,0,1,1,1,1,1,1,1,280,38,1,1,1,2085,655.1,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,0,0,1,1,1,1,0,1,1,1,1,1,1,1,270,74,1,1,0,2402,555.51,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,0,1,1,0,1,0,0,1,1,1,0,1,0,0,60,30,1,1,1,3164,363.37,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1200,25,1,1,0,361,368.02,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,200,25,1,0,1,1212,680.43,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,450,24,1,1,1,1720,607.54,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,0,0,0,1,0,275,30,1,1,0,754,451.87,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,30,1,1,1,2999,486.39,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,0,0,0,0,0,0,1,1,0,0,0,1,0,360,30,1,1,1,1763,547.51,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1,1,1,0,1,1,0,1,1,1,1,1,1,0,180,45,1,1,0,276,409.3,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,26,1,1,0,1375,586.23,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,0,0,1,1,0,210,20,1,0,1,570,448.82,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,0,1,1,1,0,225,20,1,0,1,356,526.35,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,1,0,1,0,1,1,0,1,1,1,1,275,27,1,1,0,854,551.53,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,1,1,0,0,0,0,1,0,60,40,1,1,1,2149,453.96,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,0,1,1,0,1,1,1,1,1,1,1,1,1,0,225,25,1,1,0,979,541.26,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,18,0,0,1,366,524.02,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,0,1,0,0,1,0,0,1,1,1,1,1,0,300,30,1,1,0,754,350.06,M,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,25,1,1,0,2000,472.24,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,30,1,1,0,505,474.4,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,0,0,0,0,0,1,1,1,1,1,1,0,275,25,1,1,0,1327,473.28,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,0,0,0,1,1,275,12,1,0,1,915,557.69,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,235,15,1,1,0,1828,445.32,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,0,0,0,0,1,0,1,1,1,1,1,0,1,225,30,1,1,1,989,546.87,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,18,1,1,0,2000,662.15,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,0,1,0,1,1,0,0,0,1,0,300,30,1,1,1,3261,644.84,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1100,25,1,1,0,1064,523.14,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,250,15,1,0,1,915,571.08,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,23,1,0,1,356,684.04,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,1,1,1,1,1,0,1,1,1,1,1,1,0,270,30,1,1,1,1378,333.95,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,0,0,1,1,1,1,1,1,0,225,27,1,1,1,991,517.29,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,1,1,1,1,1,1,1,1,1,1,0,270,25,1,1,0,1489,587.04,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,0,1,0,1,1,1,270,20,1,1,0,979,686.12,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,1,1,1,1,1,0,0,0,0,1,0,235,30,1,1,0,1828,487.82,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,2748,556.17,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,250,33,1,1,0,1692,704.06,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,0,1,1,1,1,1,1,0,250,30,1,0,0,1064,515.61,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,30,1,1,0,1900,599.83,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,1,200,17,1,0,1,356,502.12,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,0,1,1,1,0,210,20,1,1,1,991,545.11,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,0,1,1,1,1,1,1,1,1,0,240,15,1,1,0,1380,481.61,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,0,1,1,1,1,1,1,280,15,0,1,1,502,514.51,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,1,1,1,1,0,258,30,1,1,0,1812,586.01,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,21,1,1,0,1526,510.22,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,0,0,1,1,0,255,21,1,0,1,570,554.39,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,240,15,1,1,1,1900,722.41,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,1,0,1,1,1,250,25,1,1,1,1723,621.12,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,25,1,1,0,1680,461.53,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,0,1,1,1,1,1,1,200,20,1,1,0,434,652.21,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,0,0,1,1,0,0,0,0,0,0,1,0,225,25,1,1,0,1327,511.02,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,0,1,1,0,1,1,0,1,1,1,0,1,1,1,225,17,1,1,0,1327,606.59,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,1,1,1,1,1,1,1,1,1,1,1,0,175,30,1,1,0,1913,581.18,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,0,1,0,1,1,1,1,1,1,0,235,20,0,1,1,991,598.96,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,0,0,1,1,1,1,1,0,1,225,40,1,1,0,149,563.13,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,0,0,1,308,622.31,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1610,630.66,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0,0,1,0,1,1,0,1,1,1,1,1,1,0,225,12,1,1,0,347,443.97,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,0,1,1,0,0,1,0,0,0,1,0,275,33,1,1,1,3164,468.79,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,450,21,1,1,0,987,554.23,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,264,35,1,1,0,2402,497.12,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,25,1,1,1,2144,535.96,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,0,0,300,24,1,1,0,434,493.72,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,0,0,1,1,0,1,1,0,0,1,1,0,225,30,1,1,0,754,465.58,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,25,1,1,0,347,698.42,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,0,75,30,1,1,0,930,439.76,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,0,0,1,1,1,0,1,1,1,45,17,1,1,1,2640,547.32,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,225,27,1,0,1,308,405.92,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,12,1,0,1,915,704.96,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,360,30,1,1,0,1295,649.32,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,0,200,16,1,1,0,509,568.06,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,30,1,1,0,1295,492.51,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,0,0,180,18,1,1,0,261,516.18,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,1,1,1,1,1,0,1,0,1,0,1,1,1,225,14,1,1,0,1848,682.21,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,0,0,0,1,1,1,1,1,1,0,250,20,1,1,0,400,483.62,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,0,1,0,1,1,1,1,1,1,1,260,16,1,1,0,3004,658.38,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,0,1,1,1,1,1,1,180,20,1,1,0,887,648.76,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,0,0,1,1,0,240,30,1,0,1,570,564.83,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9,0,1,1,0,1,1,0,1,1,1,1,1,1,0,300,18,1,1,0,434,622.71,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,210,18,1,1,0,996,551.85,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,25,1,1,0,1680,531.99,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,0,0,1,1,0,1,1,1,1,1,1,1,330,35,1,1,1,2942,538.03,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,275,15,1,1,0,400,453.88,M,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1,1,1,1,1,0,0,0,0,0,0,0,1,0,232,15,1,1,0,2710,495.13,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,0,1064,514.64,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,26,1,1,0,358,443.29,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,16,1,1,0,276,397.68,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,0,0,1,1,1,1,1,1,0,250,35,1,1,1,2004,486.0,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,20,1,0,1,356,549.6,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,24,1,1,0,1471,505.93,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,0,0,0,1,0,0,0,1,0,280,20,1,1,0,227,539.38,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,7,1,1,0,1233,490.35,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,1,1,1,1,1,1,1,1,1,1,0,350,23,1,1,0,1295,577.74,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,250,25,1,1,0,1380,553.77,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,0,1,0,0,1,0,1,1,1,1,1,1,0,450,20,1,1,0,987,482.42,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,1,1,1,1,1,1,1,1,1,1,0,245,29,1,1,0,366,475.6,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,31,1,1,1,2162,331.54,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,0,1,1,0,300,33,1,1,1,2255,514.88,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,160,20,1,0,1,1212,549.92,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,0,2748,456.6,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,0,0,1,1,1,0,1,1,0,400,20,1,1,0,2041,563.39,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,1,1,1,0,1,1,1,0,0,0,0,1,1,275,25,1,1,0,2000,732.42,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,240,25,1,1,0,1380,497.12,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,1,1,1,0,0,1,1,0,300,30,1,1,0,347,435.04,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,0,240,9,1,1,0,149,559.87,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,25,1,0,1,356,585.69,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,0,0,1,1,0,1,1,1,1,1,1,0,800,25,1,1,0,808,493.62,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,1,1,1,1,1,275,30,1,1,1,2149,560.11,F,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,30,1,1,0,432,606.19,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,25,1,1,0,820,477.57,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,0,1,1,0,0,0,0,0,1,1,1,1,1,0,225,22,1,1,0,1250,398.64,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,1,1,1,0,1,270,30,1,1,1,1619,509.83,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,135,19,1,1,0,196,461.57,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,0,0,990,20,1,1,1,1202,351.74,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,25,1,1,0,850,622.47,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,1,1,1,1,1,1,1,1,300,19,1,1,0,362,508.72,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,1,0,0,1,0,0,1,1,0,0,1,1,0,425,30,1,1,0,2569,366.57,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,0,1,1,1,1,1,1,1,0,0,0,0,1,0,110,20,1,1,1,1723,392.41,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,1,1,0,1,1,0,0,1,1,1,1,1,1,140,32,1,1,0,1295,517.77,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,0,0,0,0,0,1,1,0,0,0,1,1,45,25,1,1,0,1900,444.69,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1680,20,1,1,1,2646,452.07,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,0,0,1,0,1,1,0,0,1,1,1,1,0,0,300,30,1,1,1,3592,464.71,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,250,30,1,1,0,929,558.66,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,0,1,0,1,1,0,0,0,1,1,475,27,1,1,0,1079,542.79,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,0,1,1,0,1,1,1,1,1,0,0,270,15,1,1,0,261,416.09,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,0,1,1,1,1,1,1,300,30,1,1,1,1046,598.24,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,31,1,0,0,1064,520.26,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,0,0,0,1,0,0,1,0,0,0,1,0,225,32,1,1,1,1095,579.58,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,30,1,1,0,2878,328.09,M,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,0,1,1,0,0,1,0,1,0,0,0,0,1,0,180,30,1,1,1,989,407.94,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,0,0,1,0,0,1,0,0,0,1,0,275,39,1,1,1,3592,470.63,M,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,30,1,1,0,1812,518.89,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,14,1,1,0,196,641.62,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,20,1,1,0,276,661.16,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,0,1,1,0,1,1,1,1,1,1,1,1,1,235,30,1,1,0,2878,623.67,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,1,0,1,1,1,1,1,0,300,39,1,1,1,3164,473.28,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,0,1,0,1,1,1,1,1,0,1,1,1,0,275,28,1,1,0,1692,389.32,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,0,1,0,1,1,1,1,1,0,1,55,15,1,1,0,300,408.54,F,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,225,30,1,1,0,1610,502.6,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,1,1,0,0,1,0,1,1,1,1,1,1,0,300,34,1,1,1,3138,446.82,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,1,1,1,1,0,1,1,1,1,1,1,270,26,1,0,1,570,552.17,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,2041,629.7,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,1,0,0,1,0,250,36,1,1,1,1763,537.31,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,0,0,0,1,0,1,1,0,0,1,1,0,250,40,1,1,1,2646,580.62,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,1,225,20,1,1,0,636,605.71,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,0,0,1,0,0,0,0,1,1,120,19,1,1,0,1733,634.71,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,40,1,1,1,1734,621.27,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,1,1,1,1,1,1,1,0,90,20,1,1,0,362,398.64,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,0,1526,604.35,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0,1,0,0,1,0,0,1,0,0,0,0,1,0,200,30,1,1,0,1733,377.8,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,1,0,0,1,0,1,1,1,1,1,0,0,275,20,1,1,0,362,435.95,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,0,1,1,1,1,1,1,1,270,15,1,1,0,261,690.05,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,0,1,1,0,450,28,1,1,0,1750,611.59,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,0,1,0,0,1,1,1,1,1,0,450,28,1,1,0,432,568.68,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,0,1,1,0,1,1,1,1,1,1,0,275,28,1,1,0,316,659.02,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,15,1,1,0,389,651.31,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,50,18,0,1,0,868,364.37,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,1,450,30,1,1,0,820,466.3,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,0,1,1,1,1,300,23,1,1,1,2144,533.66,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,30,1,1,1,2255,495.16,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,45,25,1,1,1,673,454.68,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,0,1,0,1,1,0,1,1,1,1,1,1,0,250,20,1,1,0,316,471.19,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,0,0,1,0,0,1,1,0,0,0,1,0,200,30,1,1,1,2640,415.13,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,0,0,1,0,0,1,0,1,1,1,1,1,1,0,150,20,1,1,0,1733,387.34,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,0,420,27,1,1,0,899,399.28,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,0,1,1,0,1,1,0,1,1,1,1,1,0,1,225,30,1,1,1,1392,503.15,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,225,8,1,1,0,247,602.69,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,0,1,1,1,0,225,25,0,1,1,1640,661.48,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,150,30,1,1,1,2080,577.74,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,0,1,1,1,1,1,1,1,1,1,1,1,0,225,17,1,1,0,421,315.27,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,50,20,1,0,1,366,592.09,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,1,1,0,1,1,1,1,1,0,225,35,1,1,1,2144,440.4,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,0,0,0,0,0,1,1,1,0,1,1,1,156,32,1,1,1,2942,440.63,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,50,5,1,1,0,227,346.34,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,30,1,1,1,2532,558.21,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,25,1,1,0,996,580.37,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9,1,1,1,0,1,1,0,1,1,1,1,1,1,0,480,25,1,1,0,2361,380.6,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,0,0,1,0,0,1,1,0,0,1,1,1,70,25,1,1,0,712,640.59,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,0,0,1,0,1,1,0,0,1,1,0,285,35,1,1,1,2085,537.31,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,0,1,1,1,1,1,0,235,12,1,1,0,1828,565.31,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,0,0,0,0,1,0,800,12,1,1,0,2361,524.99,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
